R	j
1.08,-3.53,8.09,-4.12,0.14,-0.56
1.08,-3.99,7.31,-4.26,0.21,-0.68
0.97,-4.14,6.56,-4.38,0.19,-0.80
1.16,-4.51,5.59,-4.50,0.10,-0.90
1.55,-4.87,4.65,-4.61,0.11,-0.97
1.79,-5.35,3.81,-4.70,0.31,-1.03
1.75,-5.81,2.95,-4.77,0.53,-1.09
1.65,-6.06,2.39,-4.84,0.58,-1.15
1.74,-6.12,1.55,-4.94,0.52,-1.24
2.02,-6.32,0.57,-5.06,0.48,-1.33
2.39,-6.27,-0.46,-5.20,0.53,-1.42
2.63,-6.16,-1.23,-5.32,0.65,-1.53
2.88,-6.22,-2.01,-5.40,0.67,-1.62
3.28,-6.04,-2.68,-5.46,0.66,-1.69
3.36,-5.65,-3.32,-5.50,0.58,-1.71
3.59,-5.43,-4.14,-5.55,0.36,-1.69
3.85,-5.10,-5.06,-5.57,0.08,-1.59
4.08,-4.87,-5.79,-5.55,-0.06,-1.47
4.32,-4.81,-6.56,-5.47,-0.10,-1.36
4.39,-4.27,-7.05,-5.41,-0.02,-1.29
4.48,-4.19,-7.70,-5.35,0.08,-1.31
4.46,-3.80,-8.39,-5.33,0.14,-1.36
4.87,-3.34,-8.68,-5.30,0.19,-1.37
4.90,-3.01,-9.21,-5.23,0.21,-1.40
4.92,-2.70,-9.76,-5.08,0.01,-1.38
4.80,-2.05,-10.45,-4.95,-0.21,-1.32
5.29,-2.14,-11.95,-4.81,-0.37,-1.23
5.56,-1.21,-13.04,-4.69,-0.26,-1.09
5.86,-1.06,-13.35,-4.50,-0.22,-1.00
5.78,-0.40,-14.06,-4.15,-0.24,-0.93
5.58,1.24,-14.25,-3.73,-0.14,-0.81
6.29,0.70,-15.17,-3.20,-0.09,-0.74
6.66,1.44,-15.06,-2.62,-0.12,-0.67
6.57,2.66,-15.26,-1.94,0.05,-0.67
7.19,0.77,-15.60,-1.32,0.26,-0.66
7.14,2.21,-15.11,-0.52,0.31,-0.54
7.55,1.96,-15.21,0.20,0.26,-0.41
7.65,2.20,-15.07,0.71,0.29,-0.29
7.41,2.17,-14.23,1.11,0.28,-0.12
7.09,2.11,-13.61,1.46,0.13,0.08
6.91,1.77,-13.23,1.72,0.01,0.26
6.79,1.64,-13.20,1.94,0.01,0.41
6.60,1.35,-13.14,2.13,0.04,0.53
6.58,1.07,-13.07,2.40,0.03,0.62
6.56,0.83,-12.99,2.78,-0.03,0.70
6.54,0.34,-12.93,3.25,-0.10,0.78
6.55,0.01,-12.48,3.68,-0.15,0.85
6.48,-0.39,-11.86,4.10,-0.18,0.93
6.31,-0.93,-11.02,4.47,-0.20,1.02
6.13,-1.24,-10.28,4.77,-0.20,1.14
5.92,-1.91,-9.39,5.07,-0.12,1.29
5.53,-2.32,-8.28,5.32,-0.03,1.42
5.39,-2.81,-7.34,5.48,0.06,1.50
4.89,-3.16,-6.47,5.58,0.09,1.54
4.62,-3.73,-6.04,5.66,0.06,1.60
4.18,-4.02,-5.28,5.75,0.04,1.69
3.83,-4.30,-4.37,5.90,-0.00,1.78
3.54,-4.27,-3.89,6.03,-0.08,1.82
3.32,-4.51,-2.80,6.10,-0.14,1.83
3.11,-4.53,-1.77,6.24,-0.25,1.80
2.96,-4.43,-0.96,6.36,-0.25,1.77
2.70,-4.60,-0.29,6.38,-0.16,1.78
2.62,-4.62,0.50,6.31,-0.00,1.80
2.06,-4.41,1.72,6.26,0.04,1.82
1.74,-4.49,2.62,6.22,-0.14,1.78
1.38,-4.57,3.23,6.16,-0.40,1.74
1.19,-4.31,3.99,6.08,-0.61,1.71
1.38,-4.12,4.70,6.01,-0.69,1.64
1.15,-4.11,5.53,5.92,-0.59,1.59
0.85,-4.01,6.80,5.84,-0.42,1.55
0.06,-3.92,7.86,5.72,-0.48,1.47
-0.20,-3.32,8.33,5.46,-0.86,1.30
0.37,-3.22,8.55,5.10,-0.95,1.06
0.51,-2.59,9.15,4.70,-0.76,0.78
0.80,-2.57,10.01,4.38,-0.39,0.59
0.44,-2.19,11.45,4.15,-0.08,0.53
-0.16,-1.78,12.44,3.86,-0.20,0.55
-0.11,-1.37,12.95,3.43,-0.59,0.58
0.19,-0.88,12.91,2.90,-0.79,0.59
0.42,-0.31,13.19,2.25,-0.79,0.61
0.48,-0.45,13.89,1.71,-0.56,0.61
0.06,-0.21,14.54,1.31,-0.44,0.58
0.01,-0.02,14.80,0.89,-0.43,0.47
0.00,0.05,14.96,0.39,-0.31,0.31
0.01,0.24,15.06,-0.13,-0.15,0.15
0.09,0.19,15.06,-0.66,0.03,0.00
0.18,0.34,14.66,-1.22,0.23,-0.12
0.34,0.27,14.57,-1.87,0.22,-0.36
0.26,-0.16,14.37,-2.42,0.25,-0.53
0.33,-0.25,13.65,-2.92,-0.01,-0.59
0.98,-0.40,12.27,-3.39,-0.17,-0.61
1.34,-0.78,11.33,-3.77,-0.10,-0.62
1.45,-1.23,10.45,-4.12,0.09,-0.64
1.24,-1.84,9.89,-4.39,0.16,-0.68
1.22,-2.02,8.95,-4.62,0.11,-0.74
1.59,-2.32,8.11,-4.86,0.11,-0.85
2.01,-2.80,7.14,-5.03,0.24,-0.99
2.33,-3.20,6.41,-5.15,0.43,-1.07
2.38,-3.64,5.71,-5.28,0.72,-1.10
2.64,-4.08,5.37,-5.40,0.98,-1.14
2.54,-4.38,4.77,-5.57,1.16,-1.23
2.77,-4.43,4.32,-5.77,1.13,-1.35
2.76,-4.50,3.35,-5.93,0.97,-1.47
3.25,-4.46,2.13,-6.07,0.72,-1.56
3.56,-4.89,0.71,-6.12,0.51,-1.61
3.96,-5.09,-0.41,-6.09,0.30,-1.55
4.34,-4.97,-1.14,-5.94,0.26,-1.40
4.59,-4.93,-1.69,-5.73,0.34,-1.26
4.35,-5.15,-2.58,-5.56,0.37,-1.14
4.42,-5.12,-3.37,-5.47,0.41,-1.03
4.31,-5.20,-4.42,-5.48,0.52,-0.92
4.20,-5.36,-5.08,-5.51,0.58,-0.87
4.47,-5.09,-5.60,-5.49,0.65,-0.87
4.10,-4.80,-5.56,-5.34,0.67,-0.96
4.22,-4.21,-6.16,-5.16,0.55,-1.00
4.06,-4.20,-7.09,-5.05,0.41,-0.99
4.40,-4.07,-8.26,-5.00,0.27,-0.91
4.49,-3.97,-9.22,-4.94,0.29,-0.88
4.87,-3.97,-9.75,-4.83,0.31,-0.87
4.86,-3.61,-10.38,-4.63,0.36,-0.88
4.95,-3.05,-10.97,-4.44,0.38,-0.85
5.20,-2.65,-11.44,-4.23,0.35,-0.84
5.26,-2.31,-11.75,-3.93,0.25,-0.86
5.71,-1.62,-12.74,-3.63,0.12,-0.81
5.87,-1.47,-13.24,-3.33,0.12,-0.71
6.17,-1.03,-13.52,-2.93,0.05,-0.57
6.08,-0.71,-13.73,-2.46,-0.06,-0.43
6.33,-0.24,-13.86,-2.01,-0.12,-0.33
6.51,0.12,-14.07,-1.59,-0.07,-0.28
6.62,0.55,-14.22,-1.23,0.09,-0.24
6.65,0.73,-14.20,-0.92,0.19,-0.16
6.61,0.88,-14.41,-0.61,0.17,-0.00
6.52,0.81,-14.92,-0.35,0.12,0.21
6.46,0.90,-15.22,-0.09,0.08,0.40
6.42,0.84,-15.04,0.29,0.12,0.52
6.31,0.76,-14.88,0.79,0.13,0.57
6.18,0.57,-14.69,1.25,0.18,0.61
6.11,0.43,-14.43,1.72,0.03,0.63
6.21,0.24,-14.27,2.17,0.03,0.65
6.19,0.09,-13.96,2.58,0.09,0.68
6.20,-0.35,-13.73,3.05,0.11,0.74
6.09,-0.68,-13.33,3.49,0.14,0.84
5.99,-0.95,-12.76,3.86,0.13,0.95
5.79,-1.19,-12.23,4.22,0.11,1.09
5.65,-1.49,-11.82,4.52,0.10,1.22
5.42,-1.83,-11.17,4.87,0.03,1.34
5.24,-1.92,-9.92,5.34,-0.01,1.44
4.90,-2.21,-8.52,5.77,0.00,1.47
4.71,-2.51,-7.25,6.02,0.06,1.47
4.30,-2.92,-5.70,6.15,0.06,1.46
3.98,-3.50,-4.71,6.18,-0.03,1.47
3.70,-3.85,-3.92,6.12,-0.14,1.52
3.51,-4.22,-2.94,6.05,-0.23,1.56
3.44,-4.56,-2.35,6.02,-0.30,1.59
3.41,-4.60,-1.41,6.05,-0.30,1.60
3.50,-4.55,0.02,6.14,-0.31,1.60
3.40,-5.01,0.88,6.16,-0.21,1.62
2.69,-5.03,1.71,6.09,-0.29,1.72
1.97,-5.06,1.98,5.86,-0.60,1.86
2.52,-4.89,3.08,5.63,-0.80,1.92
2.60,-5.18,4.20,5.57,-0.61,1.83
1.72,-5.52,4.91,5.49,-0.44,1.75
0.58,-5.15,5.73,5.31,-0.63,1.72
0.62,-5.08,6.35,5.07,-0.97,1.67
1.12,-5.06,7.30,4.84,-0.91,1.48
0.82,-5.15,8.74,4.65,-0.64,1.25
0.07,-5.13,9.59,4.44,-0.59,1.06
-0.25,-4.48,10.16,4.03,-0.78,0.94
-0.22,-4.32,9.85,3.36,-1.11,0.82
0.63,-3.79,9.90,2.68,-1.05,0.75
0.80,-4.20,10.66,2.21,-0.62,0.70
0.31,-4.22,11.72,1.99,-0.31,0.70
-0.05,-3.87,12.30,1.76,-0.33,0.66
0.08,-3.73,12.63,1.32,-0.54,0.55
0.24,-3.13,12.33,0.82,-0.49,0.42
0.19,-3.17,12.59,0.38,-0.37,0.32
0.13,-2.89,12.83,-0.00,-0.26,0.26
0.19,-2.88,13.10,-0.35,-0.15,0.22
-0.02,-2.85,13.32,-0.67,-0.09,0.16
-0.13,-2.77,13.12,-1.09,-0.21,0.09
-0.04,-3.20,13.00,-1.47,-0.28,-0.03
0.05,-3.19,12.61,-1.81,-0.28,-0.09
0.35,-3.36,12.02,-2.24,-0.19,-0.18
0.40,-3.64,11.60,-2.71,-0.09,-0.30
0.58,-3.72,10.89,-3.13,-0.04,-0.43
0.79,-3.91,10.07,-3.52,-0.00,-0.59
1.16,-3.93,9.24,-3.81,0.04,-0.71
1.49,-4.17,8.58,-4.00,0.23,-0.78
1.36,-4.37,7.82,-4.21,0.27,-0.81
1.70,-4.48,6.89,-4.43,0.22,-0.84
2.30,-4.77,5.94,-4.56,0.20,-0.89
2.45,-5.14,5.20,-4.56,0.31,-0.93
2.40,-5.35,4.45,-4.52,0.35,-0.90
2.40,-5.58,3.86,-4.51,0.33,-0.86
2.37,-6.02,3.08,-4.58,0.35,-0.84
2.21,-6.03,2.33,-4.72,0.32,-0.87
2.41,-6.02,1.45,-4.89,0.31,-0.98
2.66,-5.90,0.71,-5.03,0.37,-1.12
2.80,-5.97,-0.24,-5.17,0.46,-1.25
2.71,-5.82,-1.21,-5.31,0.43,-1.32
2.94,-5.73,-2.29,-5.46,0.34,-1.37
3.27,-5.26,-3.10,-5.59,0.22,-1.47
3.78,-4.93,-3.58,-5.64,0.23,-1.60
3.98,-4.55,-4.34,-5.65,0.26,-1.65
4.30,-3.95,-5.20,-5.70,0.38,-1.64
4.41,-3.62,-6.24,-5.81,0.44,-1.62
4.90,-3.37,-7.35,-5.90,0.53,-1.55
5.12,-3.03,-8.23,-5.88,0.65,-1.46
5.36,-2.70,-8.89,-5.75,0.63,-1.35
5.75,-2.21,-9.46,-5.51,0.53,-1.24
5.98,-1.80,-10.70,-5.22,0.38,-1.08
6.37,-1.66,-12.09,-4.99,0.24,-0.90
6.80,-1.52,-12.87,-4.64,0.17,-0.69
6.96,-0.88,-13.52,-4.15,0.01,-0.49
7.22,-0.97,-14.54,-3.63,-0.14,-0.29
7.47,-0.34,-14.89,-3.05,-0.03,-0.04
7.14,-0.34,-15.13,-2.43,0.04,0.15
7.18,0.17,-15.29,-1.87,0.13,0.29
7.11,0.21,-15.16,-1.33,0.21,0.39
6.88,0.31,-15.06,-0.84,0.22,0.46
6.60,0.30,-15.04,-0.45,0.16,0.53
6.46,0.32,-15.31,-0.09,0.13,0.60
6.37,0.22,-15.16,0.32,0.19,0.67
6.13,0.36,-14.86,0.73,0.22,0.70
6.17,0.21,-14.84,1.19,0.23,0.66
6.31,0.04,-14.68,1.64,0.33,0.62
6.39,-0.14,-14.53,2.02,0.40,0.62
6.47,-0.35,-14.26,2.43,0.31,0.67
6.72,-0.50,-14.01,2.87,0.15,0.77
6.78,-0.56,-13.61,3.29,0.13,0.92
6.74,-0.69,-13.08,3.73,0.16,1.15
6.73,-0.91,-12.56,4.14,0.25,1.37
6.49,-1.24,-11.89,4.49,0.29,1.57
6.34,-1.16,-10.89,4.87,0.41,1.80
5.96,-1.46,-9.57,5.19,0.44,1.98
5.79,-1.72,-8.59,5.47,0.41,2.11
5.19,-2.13,-7.26,5.70,0.32,2.25
4.64,-2.43,-5.92,5.87,0.21,2.38
4.07,-2.76,-4.85,5.94,0.05,2.44
3.65,-3.19,-3.79,5.97,-0.17,2.44
3.03,-3.46,-3.02,6.04,-0.57,2.40
2.48,-3.70,-2.05,6.12,-0.92,2.36
2.08,-3.89,-0.97,6.19,-1.25,2.26
1.69,-4.15,0.16,6.22,-1.51,2.10
1.58,-3.73,1.05,6.16,-1.78,1.90
1.53,-4.03,1.61,6.07,-1.80,1.67
1.92,-3.50,2.09,6.05,-1.69,1.51
2.13,-3.00,3.47,6.14,-1.35,1.44
1.91,-3.52,5.37,6.40,-1.09,1.46
1.52,-3.74,7.18,6.67,-0.99,1.55
0.64,-3.69,8.78,6.78,-0.94,1.63
0.30,-3.31,9.57,6.51,-1.16,1.58
0.36,-2.81,10.12,5.97,-1.26,1.35
0.74,-2.60,10.79,5.17,-1.24,1.06
0.85,-2.94,12.24,4.49,-0.99,0.92
0.44,-2.76,13.37,4.01,-0.74,0.95
0.15,-2.26,14.33,3.41,-0.55,1.05
-0.44,-1.89,15.12,2.72,-0.49,1.04
-0.49,-1.85,15.53,2.05,-0.57,0.85
-0.20,-2.22,16.13,1.40,-0.72,0.57
-0.29,-1.25,15.33,0.82,-0.60,0.33
-0.17,-1.24,15.21,0.31,-0.48,0.17
-0.23,-1.31,15.13,-0.14,-0.33,0.10
-0.14,-1.41,14.82,-0.61,-0.18,0.02
-0.04,-1.62,14.46,-1.10,-0.09,-0.09
0.35,-1.75,13.94,-1.62,-0.02,-0.26
0.45,-2.26,13.79,-2.06,0.07,-0.42
0.65,-2.22,12.93,-2.51,0.04,-0.53
0.89,-2.46,12.20,-2.88,0.00,-0.57
1.25,-2.62,11.21,-3.28,0.04,-0.52
1.43,-2.63,10.13,-3.67,0.13,-0.50
1.68,-3.26,9.50,-4.01,0.17,-0.53
1.82,-3.77,8.76,-4.15,0.28,-0.61
1.70,-4.06,8.02,-4.27,0.36,-0.70
1.49,-4.22,7.12,-4.46,0.37,-0.79
1.68,-4.53,6.08,-4.69,0.33,-0.87
2.30,-4.84,5.15,-4.86,0.44,-0.94
2.69,-5.17,4.36,-4.99,0.73,-1.00
2.63,-5.46,3.59,-5.06,0.91,-1.04
2.49,-5.69,2.91,-5.12,0.99,-1.04
2.92,-5.63,2.40,-5.20,1.12,-1.09
2.63,-5.47,1.58,-5.36,1.28,-1.16
2.67,-5.39,1.10,-5.64,1.38,-1.25
2.32,-5.46,-0.01,-5.96,1.38,-1.35
2.40,-5.12,-0.84,-6.28,1.28,-1.48
2.76,-4.64,-1.47,-6.46,1.04,-1.71
3.12,-4.45,-2.45,-6.42,0.78,-1.94
3.80,-3.85,-3.62,-6.35,0.57,-2.02
4.07,-3.91,-4.68,-6.28,0.59,-1.96
4.56,-3.41,-5.25,-6.14,0.79,-1.81
4.83,-3.06,-6.03,-6.07,1.03,-1.71
5.05,-3.13,-7.19,-6.11,1.11,-1.65
5.60,-3.22,-8.46,-6.17,1.03,-1.56
5.88,-3.13,-9.50,-6.13,0.89,-1.42
6.22,-2.81,-10.46,-5.94,0.60,-1.23
6.45,-2.58,-11.95,-5.62,0.33,-0.98
6.83,-1.45,-13.19,-5.32,0.28,-0.65
6.63,-1.70,-13.32,-4.88,0.20,-0.48
6.59,-0.32,-13.87,-4.06,0.22,-0.37
6.97,-0.90,-14.27,-3.16,0.12,-0.36
7.12,-0.59,-14.66,-2.23,0.14,-0.39
7.22,-0.53,-14.82,-1.33,0.35,-0.45
7.17,-0.21,-14.66,-0.64,0.51,-0.44
7.14,-0.19,-14.09,-0.09,0.58,-0.34
7.03,0.06,-13.63,0.27,0.38,-0.22
6.95,0.18,-13.31,0.47,0.27,-0.06
6.83,0.25,-12.87,0.70,0.21,0.09
6.77,0.03,-13.19,0.94,0.18,0.18
6.95,-0.13,-13.94,1.13,0.13,0.24
7.15,-0.48,-14.64,1.47,-0.10,0.29
7.71,-0.62,-15.68,2.09,-0.41,0.38
8.20,-0.56,-15.81,2.86,-0.48,0.57
7.98,-0.26,-14.92,3.77,-0.45,0.88
7.61,-0.20,-13.78,4.59,-0.24,1.21
7.16,-0.50,-12.29,5.13,0.01,1.49
6.63,-0.85,-10.84,5.49,0.21,1.72
6.31,-1.42,-9.58,5.70,0.18,1.85
6.05,-1.72,-8.19,5.92,0.11,1.98
